STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,JE_PEARN,Personal earnings,L,Value,WMN,Women,15479,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,JE_PEARN,Personal earnings,L,Value,WMN,Women,20158,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,JE_PEARN,Personal earnings,L,Value,WMN,Women,15451,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,JE_PEARN,Personal earnings,L,Value,WMN,Women,23797,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,JE_PEARN,Personal earnings,L,Value,WMN,Women,18696,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,WMN,Women,29994,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,WMN,Women,31875,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,JE_PEARN,Personal earnings,L,Value,HGH,High,63976,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,JE_PEARN,Personal earnings,L,Value,HGH,High,57907,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,HGH,High,58368,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,JE_PEARN,Personal earnings,L,Value,HGH,High,64774,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,JE_PEARN,Personal earnings,L,Value,HGH,High,25025,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,HGH,High,56276,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,JE_PEARN,Personal earnings,L,Value,HGH,High,49228,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,JE_PEARN,Personal earnings,L,Value,HGH,High,50443,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,JE_PEARN,Personal earnings,L,Value,HGH,High,56839,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,JE_PEARN,Personal earnings,L,Value,HGH,High,31866,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,HGH,High,25748,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,HGH,High,63415,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,HGH,High,62359,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,JE_PEARN,Personal earnings,L,Value,HGH,High,41189,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,JE_PEARN,Personal earnings,L,Value,HGH,High,45463,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,JE_PEARN,Personal earnings,L,Value,HGH,High,51137,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,JE_PEARN,Personal earnings,L,Value,HGH,High,71770,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,JE_PEARN,Personal earnings,L,Value,HGH,High,19464,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,HGH,High,59672,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,JE_PEARN,Personal earnings,L,Value,HGH,High,43175,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,JE_PEARN,Personal earnings,L,Value,HGH,High,56046,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,JE_PEARN,Personal earnings,L,Value,HGH,High,28712,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,HGH,High,31448,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,JE_PEARN,Personal earnings,L,Value,HGH,High,24546,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,JE_PEARN,Personal earnings,L,Value,HGH,High,45977,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,HGH,High,51182,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,HGH,High,68465,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,JE_PEARN,Personal earnings,L,Value,HGH,High,17812,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,HGH,High,52779,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,JE_PEARN,Personal earnings,L,Value,HGH,High,73601,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,JE_PEARN,Personal earnings,L,Value,HGH,High,21103,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,JE_PEARN,Personal earnings,L,Value,HGH,High,26429,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,JE_PEARN,Personal earnings,L,Value,HGH,High,24816,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,JE_PEARN,Personal earnings,L,Value,HGH,High,39492,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,JE_PEARN,Personal earnings,L,Value,HGH,High,25777,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,HGH,High,39711,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,HGH,High,42969,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,JE_PEARN,Personal earnings,L,Value,LW,Low,28402,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,JE_PEARN,Personal earnings,L,Value,LW,Low,26972,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,LW,Low,33560,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,JE_PEARN,Personal earnings,L,Value,LW,Low,26687,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,JE_PEARN,Personal earnings,L,Value,LW,Low,11570,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,LW,Low,28524,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,JE_PEARN,Personal earnings,L,Value,LW,Low,27078,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,JE_PEARN,Personal earnings,L,Value,LW,Low,23394,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,JE_PEARN,Personal earnings,L,Value,LW,Low,26469,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,JE_PEARN,Personal earnings,L,Value,LW,Low,17040,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,LW,Low,10834,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,LW,Low,32071,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,LW,Low,29854,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,JE_PEARN,Personal earnings,L,Value,LW,Low,24339,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,JE_PEARN,Personal earnings,L,Value,LW,Low,22294,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,JE_PEARN,Personal earnings,L,Value,LW,Low,17950,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,JE_PEARN,Personal earnings,L,Value,LW,Low,33270,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,JE_PEARN,Personal earnings,L,Value,LW,Low,9053,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,JE_PEARN,Personal earnings,L,Value,LW,Low,30678,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,JE_PEARN,Personal earnings,L,Value,LW,Low,20953,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,JE_PEARN,Personal earnings,L,Value,LW,Low,34461,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,JE_PEARN,Personal earnings,L,Value,LW,Low,11593,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,JE_PEARN,Personal earnings,L,Value,LW,Low,11886,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,JE_PEARN,Personal earnings,L,Value,LW,Low,10720,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,JE_PEARN,Personal earnings,L,Value,LW,Low,22010,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,JE_PEARN,Personal earnings,L,Value,LW,Low,23788,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,JE_PEARN,Personal earnings,L,Value,LW,Low,33239,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,JE_PEARN,Personal earnings,L,Value,LW,Low,5671,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,JE_PEARN,Personal earnings,L,Value,LW,Low,22751,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,JE_PEARN,Personal earnings,L,Value,LW,Low,24454,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,JE_PEARN,Personal earnings,L,Value,LW,Low,8589,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,JE_PEARN,Personal earnings,L,Value,LW,Low,10571,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,JE_PEARN,Personal earnings,L,Value,LW,Low,10007,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,JE_PEARN,Personal earnings,L,Value,LW,Low,13704,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,JE_PEARN,Personal earnings,L,Value,LW,Low,10810,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,LW,Low,18299,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,JE_PEARN,Personal earnings,L,Value,LW,Low,17642,,E,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,ES_STCS,Student skills,L,Value,TOT,Total,402,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,ES_STCS,Student skills,L,Value,WMN,Women,520,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,ES_STCS,Student skills,L,Value,TOT,Total,512,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,ES_STCS,Student skills,L,Value,TOT,Total,500,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,ES_STCS,Student skills,L,Value,TOT,Total,509,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,ES_STCS,Student skills,L,Value,TOT,Total,522,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,ES_STCS,Student skills,L,Value,TOT,Total,500,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,ES_STCS,Student skills,L,Value,TOT,Total,498,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,ES_STCS,Student skills,L,Value,TOT,Total,529,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,ES_STCS,Student skills,L,Value,TOT,Total,500,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,ES_STCS,Student skills,L,Value,TOT,Total,515,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,ES_STCS,Student skills,L,Value,TOT,Total,466,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,ES_STCS,Student skills,L,Value,TOT,Total,487,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,ES_STCS,Student skills,L,Value,TOT,Total,484,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,ES_STCS,Student skills,L,Value,TOT,Total,516,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,ES_STCS,Student skills,L,Value,TOT,Total,490,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,ES_STCS,Student skills,L,Value,TOT,Total,540,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,ES_STCS,Student skills,L,Value,TOT,Total,542,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,ES_STCS,Student skills,L,Value,TOT,Total,490,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,ES_STCS,Student skills,L,Value,TOT,Total,417,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,ES_STCS,Student skills,L,Value,TOT,Total,519,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,ES_STCS,Student skills,L,Value,TOT,Total,509,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,ES_STCS,Student skills,L,Value,TOT,Total,496,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,ES_STCS,Student skills,L,Value,TOT,Total,521,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,ES_STCS,Student skills,L,Value,TOT,Total,488,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,TOT,Total,472,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,ES_STCS,Student skills,L,Value,TOT,Total,490,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,ES_STCS,Student skills,L,Value,TOT,Total,482,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,ES_STCS,Student skills,L,Value,TOT,Total,518,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,ES_STCS,Student skills,L,Value,TOT,Total,462,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,ES_STCS,Student skills,L,Value,TOT,Total,502,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,ES_STCS,Student skills,L,Value,TOT,Total,492,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,ES_STCS,Student skills,L,Value,TOT,Total,436,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,ES_STCS,Student skills,L,Value,TOT,Total,526,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,ES_STCS,Student skills,L,Value,TOT,Total,474,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,ES_STCS,Student skills,L,Value,TOT,Total,481,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,ES_STCS,Student skills,L,Value,TOT,Total,499,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,ES_STCS,Student skills,L,Value,TOT,Total,497,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,ES_STCS,Student skills,L,Value,MN,Men,510,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,ES_STCS,Student skills,L,Value,MN,Men,499,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,ES_STCS,Student skills,L,Value,MN,Men,507,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,ES_STCS,Student skills,L,Value,MN,Men,519,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,ES_STCS,Student skills,L,Value,MN,Men,496,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,ES_STCS,Student skills,L,Value,MN,Men,497,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,ES_STCS,Student skills,L,Value,MN,Men,516,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,ES_STCS,Student skills,L,Value,MN,Men,493,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,ES_STCS,Student skills,L,Value,MN,Men,510,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,ES_STCS,Student skills,L,Value,MN,Men,456,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,ES_STCS,Student skills,L,Value,MN,Men,482,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,ES_STCS,Student skills,L,Value,MN,Men,475,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,ES_STCS,Student skills,L,Value,MN,Men,514,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,ES_STCS,Student skills,L,Value,MN,Men,487,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,ES_STCS,Student skills,L,Value,MN,Men,541,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,ES_STCS,Student skills,L,Value,MN,Men,542,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,ES_STCS,Student skills,L,Value,MN,Men,491,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,ES_STCS,Student skills,L,Value,MN,Men,417,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,ES_STCS,Student skills,L,Value,MN,Men,517,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,ES_STCS,Student skills,L,Value,MN,Men,507,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,ES_STCS,Student skills,L,Value,MN,Men,488,,A,,AVSCORE,Average score,0,Units,,
